year,mileage_km,fuel_type,price_pln,brand,model,power,gearbox,drive,fuel_consumption_outside_city,fuel_consumption_in_city,body_type,color,country_of_origin,accident_free,condition
2019,61200.0,Benzyna,169000.0,Audi,S5,354.0,Automatyczna,4X4,6.0,10.1,Kompakt,Czerwony,Polska,Nie,Używane
2020,18000.0,Benzyna,169900.0,Audi,S3,310.0,Automatyczna,4X4,5.0,8.0,Kompakt,Czerwony,Polska,Tak,Używane
2018,222160.0,Diesel,98800.0,Audi,A5,150.0,Automatyczna,Front,4.0,4.9,Sedan,Czarny,Niemcy,Tak,Używane
2019,86698.0,Diesel,153900.0,Audi,A6,204.0,Automatyczna,Front,3.0,5.0,Sedan,Czarny,Niemcy,Tak,Używane
2018,122654.0,Diesel,98900.0,Audi,A6,136.0,Automatyczna,Front,4.947841306884481,6.1,Kombi,Szary,Polska,Nie,Używane
2018,197000.0,Diesel,89900.0,Audi,A6,190.0,Automatyczna,Front,4.1,5.2,Kombi,Biały,Polska,Nie,Używane
2013,256300.0,Diesel,78900.0,Audi,A6,313.0,Automatyczna,4X4,4.947841306884481,8.0,Kombi,Czarny,Niemcy,Tak,Używane
2020,94253.0,Diesel,45000.0,Audi,A4,190.0,Automatyczna,4X4,4.0,5.0,Kombi,Szary,Polska,Nie,Używane
2019,83000.0,Benzyna,209900.0,Audi,S5,354.0,Automatyczna,4X4,5.0,9.0,Kompakt,Szary,Stany Zjednoczone,Nie,Używane
2005,277700.0,Benzyna,34900.0,Audi,A4,163.0,Manualna,4X4,7.0,12.0,Sedan,Szary,Polska,Tak,Używane
2020,112000.0,Diesel,148800.0,Audi,A6,204.0,Automatyczna,Front,4.947841306884481,5.0,Kombi,Czarny,Niemcy,Tak,Używane
2016,150000.0,Benzyna,119900.0,Audi,A7,252.0,Automatyczna,Front,4.947841306884481,7.0,Kompakt,Czarny,Polska,Nie,Używane
2011,145600.0,Diesel,79000.0,Audi,A8,250.0,Automatyczna,4X4,5.0,8.0,Sedan,Inny kolor,Niemcy,Nie,Używane
2008,346250.0,Diesel,29900.0,Audi,A6 Allroad,233.0,Automatyczna,4X4,4.947841306884481,11.0,Kombi,Czarny,Niemcy,Tak,Używane
2012,149879.0,Benzyna,60000.0,Audi,Q5,211.0,Automatyczna,4X4,7.0,10.0,SUV,Biały,Kanada,Nie,Używane
2017,166000.0,Diesel,112900.0,Audi,A4,190.0,Automatyczna,4X4,4.0,5.0,Sedan,Szary,Polska,Tak,Używane
2009,256500.0,Diesel,31500.0,Audi,A4,143.0,Manualna,Front,4.0,5.0,Kombi,Srebrny,Szwajcaria,Nie,Używane
2011,320921.0,Diesel,45000.0,Audi,A6,204.0,Automatyczna,Front,4.0,5.0,Sedan,Czarny,Niemcy,Nie,Używane
2011,288000.0,Diesel,48500.0,Audi,A6,204.0,Automatyczna,Front,4.0,5.0,Kombi,Biały,Polska,Tak,Używane
2019,164253.0,Diesel,41900.0,Audi,A6,204.0,Automatyczna,Front,4.0,5.0,Kombi,Czarny,Polska,Nie,Używane
2012,250000.0,Diesel,60900.0,Audi,A5,143.0,Manualna,Front,4.0,5.4,Sedan,Czarny,Belgia,Tak,Używane
2023,19376.0,Benzyna,176900.0,Audi,Q3 Sportback,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,SUV,Biały,Polska,Tak,Używane
2006,290200.0,Diesel,20000.0,Audi,A4,233.0,Manualna,4X4,5.0,10.0,Kombi,Niebieski,Polska,Tak,Używane
2016,146000.0,Diesel,143500.0,Audi,Q7,218.0,Automatyczna,4X4,5.0,6.0,SUV,Biały,Polska,Tak,Używane
2014,214500.0,Diesel,45900.0,Audi,A3,110.0,Manualna,Front,3.2,3.9,Kompakt,Biały,Szwecja,Nie,Używane
2016,212309.0,Diesel,86900.0,Audi,A6,190.0,Automatyczna,Front,4.1,5.2,Kombi,Czarny,Niemcy,Tak,Używane
2005,392550.0,Diesel,14900.0,Audi,A6,184.0,Manualna,Rear,4.947841306884481,9.0,Kombi,Inny kolor,Polska,Nie,Używane
2010,290000.0,Diesel,30000.0,Audi,A6,190.0,Automatyczna,4X4,5.8,9.4,Kombi,Srebrny,Niemcy,Nie,Używane
2005,300000.0,Diesel,25900.0,Audi,A6,233.0,Automatyczna,4X4,5.0,9.0,Kombi,Czarny,Niemcy,Tak,Używane
2018,69157.0,Benzyna,136900.0,Audi,A5,252.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Biały,Polska,Tak,Używane
2018,148000.0,Diesel,105000.0,Audi,A6,190.0,Automatyczna,Front,3.0,5.0,Sedan,Czarny,Polska,Tak,Używane
2013,238000.0,Diesel,67990.0,Audi,Q5,177.0,Automatyczna,4X4,5.0,6.0,SUV,Granatowy,Szwecja,Tak,Używane
2014,191500.0,Benzyna,92000.0,Audi,A7,310.0,Automatyczna,4X4,6.0,10.0,Coupe,Biały,Kanada,Nie,Używane
2015,62400.0,Benzyna,142000.0,Audi,RS3,367.0,Automatyczna,4X4,4.947841306884481,11.2,Kompakt,Pomarańczowy,Polska,Tak,Używane
2014,73000.0,Diesel,79950.0,Audi,A6,190.0,Automatyczna,Front,3.0,5.0,Sedan,Czarny,Polska,Tak,Używane
2021,13000.0,Benzyna,179999.0,Audi,Q5,265.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Czarny,Polska,Nie,Używane
2000,278976.0,Benzyna,10800.0,Audi,A4,130.0,Manualna,Front,4.947841306884481,11.0,Sedan,Srebrny,Włochy,Nie,Używane
2013,250000.0,Diesel,46900.0,Audi,A6,177.0,Manualna,Front,4.947841306884481,6.0,Kombi,Biały,Szwecja,Tak,Używane
2013,240000.0,Diesel,65000.0,Audi,A6,177.0,Automatyczna,Front,4.0,6.0,Sedan,Czarny,Niemcy,Tak,Używane
2015,159500.0,Diesel,75999.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,5.2,Kombi,Czarny,Niemcy,Tak,Używane
2009,235000.0,Diesel,34900.0,Audi,A6,170.0,Manualna,Front,4.7,6.7,Kombi,Szary,Polska,Nie,Używane
2023,15500.0,Benzyna,200999.0,Audi,Q5,204.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Czarny,Polska,Tak,Używane
2016,182000.0,Diesel,100900.0,Audi,A6,190.0,Automatyczna,4X4,4.947841306884481,5.0,Sedan,Biały,Polska,Nie,Używane
2021,32000.0,Benzyna,106000.0,Audi,A3,110.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kompakt,Czarny,Polska,Tak,Używane
2004,396017.0,Diesel,20500.0,Audi,A8,233.0,Automatyczna,4X4,6.0,12.0,Sedan,Zielony,Polska,Nie,Używane
2004,396017.0,Diesel,20500.0,Audi,A8,233.0,Automatyczna,4X4,6.0,12.0,Sedan,Zielony,Polska,Nie,Używane
2008,259000.0,Diesel,31900.0,Audi,A3,140.0,Manualna,Front,3.8,5.5,Auta miejskie,Czarny,Polska,Nie,Używane
2005,388000.0,Diesel,31900.0,Audi,A8,232.0,Automatyczna,4X4,4.947841306884481,12.0,Sedan,Czarny,Niemcy,Tak,Używane
2008,398824.0,Diesel,37500.0,Audi,A6,240.0,Manualna,4X4,5.0,8.0,Sedan,Srebrny,Niemcy,Tak,Używane
2019,63366.0,Diesel,169700.0,Audi,A6,204.0,Automatyczna,4X4,4.947841306884481,5.0,Sedan,Czarny,Polska,Tak,Używane
2009,236000.0,Benzyna,33000.0,Audi,A4,160.0,Manualna,Front,5.0,9.0,Sedan,Biały,Niemcy,Tak,Używane
2015,184500.0,Diesel,65900.0,Audi,A5,190.0,Manualna,Front,4.947841306884481,5.0,Coupe,Brązowy,Szwecja,Tak,Używane
2004,297450.0,Benzyna,31000.0,Audi,A3,250.0,Automatyczna,4X4,7.0,13.0,Kompakt,Czarny,Polska,Nie,Używane
2005,268500.0,Diesel,8999.0,Audi,A3,105.0,Manualna,Front,4.947841306884481,6.0,Kompakt,Czarny,Polska,Nie,Używane
2009,272100.0,Diesel,24900.0,Audi,A4,143.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Szary,Polska,Tak,Używane
2014,240000.0,Diesel,89898.0,Audi,A6,320.0,Automatyczna,Front,4.947841306884481,7.5,Kombi,Szary,Polska,Nie,Używane
2011,252000.0,Diesel,73000.0,Audi,A7,245.0,Automatyczna,4X4,4.947841306884481,7.2,Sedan,Czarny,Polska,Nie,Używane
2013,159000.0,Diesel,74900.0,Audi,Q5,177.0,Automatyczna,4X4,4.947841306884481,7.0,SUV,Szary,Niemcy,Tak,Używane
2013,193560.0,Diesel,72900.0,Audi,Q3,177.0,Automatyczna,4X4,4.947841306884481,7.0,SUV,Pomarańczowy,Niemcy,Tak,Używane
2013,188494.0,Diesel,62700.0,Audi,Q3,140.0,Manualna,4X4,4.947841306884481,7.0,SUV,Biały,Niemcy,Tak,Używane
2001,303700.0,Diesel,9400.0,Audi,A4,130.0,Manualna,Front,4.0,7.0,Sedan,Srebrny,Polska,Nie,Używane
2021,25350.0,Elektryczny,399900.0,Audi,e-tron,503.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Niebieski,Polska,Tak,Używane
2021,6770.0,Elektryczny,249900.0,Audi,e-tron,313.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Szary,Polska,Tak,Używane
2016,180200.0,Diesel,149900.0,Audi,Q7,218.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Szary,Polska,Nie,Używane
2002,298000.0,Diesel,11500.0,Audi,A4,100.0,Manualna,Front,4.0,7.0,Sedan,Czarny,Polska,Tak,Używane
2018,188621.0,Diesel,104999.0,Audi,A4,150.0,Automatyczna,Front,3.0,4.0,Sedan,Biały,Polska,Tak,Używane
2014,84000.0,Diesel,60900.0,Audi,A3,150.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Biały,Francja,Tak,Używane
2017,99700.0,Benzyna,103900.0,Audi,A5,190.0,Manualna,Front,4.0,7.0,Coupe,Biały,Polska,Tak,Używane
2016,127542.0,Diesel,74900.0,Audi,Q2,190.0,Automatyczna,4X4,4.947841306884481,5.0,SUV,Czarny,Polska,Tak,Używane
2022,23786.0,Diesel,329900.0,Audi,Q7,231.0,Automatyczna,4X4,4.947841306884481,8.0,SUV,Biały,Polska,Tak,Używane
2010,195000.0,Benzyna,56900.0,Audi,A5,211.0,Automatyczna,4X4,6.0,8.0,Coupe,Inny kolor,Polska,Tak,Używane
2021,60502.0,Benzyna,479900.0,Audi,S8,571.0,Automatyczna,4X4,4.947841306884481,15.0,Sedan,Czarny,Polska,Tak,Używane
2006,288647.0,Diesel,17900.0,Audi,A3,140.0,Manualna,Front,4.0,6.0,Kompakt,Czerwony,Niemcy,Tak,Używane
2013,285000.0,Diesel,59900.0,Audi,A4,177.0,Automatyczna,4X4,4.0,6.0,Kombi,Czarny,Polska,Nie,Używane
2022,7700.0,Benzyna,153000.0,Audi,Q5,265.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Srebrny,Polska,Nie,Używane
1999,227000.0,Benzyna,4890.0,Audi,A3,102.0,Manualna,Front,5.0,9.0,Auta małe,Srebrny,Polska,Nie,Używane
2019,99700.0,Diesel,169900.0,Audi,A6,204.0,Automatyczna,Front,4.947841306884481,5.0,Kombi,Szary,Polska,Tak,Używane
2019,99700.0,Diesel,169900.0,Audi,A6,204.0,Automatyczna,Front,4.947841306884481,5.0,Kombi,Szary,Polska,Tak,Używane
2011,367000.0,Diesel,49000.0,Audi,A6,177.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Biały,Polska,Nie,Używane
2011,279000.0,Diesel,34999.0,Audi,A4,143.0,Automatyczna,Front,4.0,5.0,Sedan,Czarny,Polska,Nie,Używane
2024,5.0,Benzyna,126827.0,Audi,A3,110.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kompakt,Czarny,Polska,Tak,Nowe
2017,93100.0,Diesel,135555.0,Audi,Q5,190.0,Automatyczna,4X4,4.0,5.0,SUV,Czarny,Niemcy,Tak,Używane
2012,217000.0,Benzyna,49500.0,Audi,Q5,180.0,Manualna,4X4,6.0,9.0,SUV,Czarny,Polska,Nie,Używane
2009,251120.0,Diesel,24900.0,Audi,A3,140.0,Manualna,Front,4.0,7.0,Kompakt,Czarny,Niemcy,Tak,Używane
2018,62234.0,Benzyna,53000.0,Audi,A7,340.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Czarny,Polska,Nie,Używane
2018,122000.0,Diesel,264900.0,Audi,Q8,286.0,Automatyczna,4X4,4.947841306884481,8.0,SUV,Szary,Polska,Tak,Używane
2005,234856.0,Diesel,14900.0,Audi,A4,140.0,Manualna,Front,4.0,7.0,Kombi,Czarny,Niemcy,Nie,Używane
2005,353547.0,Diesel,14500.0,Audi,A4,116.0,Manualna,Front,4.0,7.0,Sedan,Szary,Polska,Nie,Używane
2018,188782.0,Benzyna,46000.0,Audi,A4,252.0,Automatyczna,4X4,5.0,7.0,Sedan,Srebrny,Polska,Nie,Używane
2020,38400.0,Benzyna,238900.0,Audi,S5,354.0,Automatyczna,4X4,5.0,9.0,Coupe,Biały,Polska,Tak,Używane
2019,42666.0,Benzyna,98000.0,Audi,A7,340.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kompakt,Srebrny,Polska,Nie,Używane
2021,61900.0,Benzyna,458000.0,Audi,SQ8,507.0,Automatyczna,4X4,4.947841306884481,16.0,SUV,Szary,Polska,Tak,Używane
2014,111000.0,Benzyna,66888.0,Audi,A4,224.0,Automatyczna,4X4,4.947841306884481,8.0,Kombi,Granatowy,Stany Zjednoczone,Nie,Używane
2019,56000.0,Benzyna,170970.0,Audi,S5,354.0,Automatyczna,4X4,6.0,10.1,Coupe,Czarny,Polska,Nie,Używane
2013,194294.0,Diesel,48900.0,Audi,A3,150.0,Manualna,Front,3.0,5.0,Kompakt,Granatowy,Niemcy,Tak,Używane
2024,1.0,Benzyna,194000.0,Audi,Q3,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,SUV,Czarny,Polska,Tak,Nowe
2009,333353.0,Diesel,34500.0,Audi,A6,170.0,Manualna,Front,4.0,7.0,Kombi,Czarny,Niemcy,Tak,Używane
2016,79000.0,Diesel,86900.0,Audi,Q3,150.0,Manualna,Front,4.947841306884481,7.0,SUV,Czarny,Niemcy,Tak,Używane
2015,281100.0,Diesel,90000.0,Audi,A6,218.0,Automatyczna,4X4,5.2,6.1,Kombi,Czarny,Polska,Nie,Używane
2014,169263.0,Diesel,66900.0,Audi,Q3,140.0,Manualna,4X4,4.947841306884481,7.0,SUV,Czarny,Niemcy,Tak,Używane
2013,198718.0,Diesel,87900.0,Audi,Q5,177.0,Automatyczna,4X4,4.947841306884481,7.0,SUV,Szary,Niemcy,Tak,Używane
2014,199000.0,Diesel,84900.0,Audi,Q5,177.0,Automatyczna,4X4,4.947841306884481,7.0,SUV,Brązowy,Niemcy,Tak,Używane
2018,112507.0,Benzyna,79000.0,Audi,A4,252.0,Automatyczna,Front,4.947841306884481,7.0,Sedan,Biały,Polska,Nie,Używane
2015,236000.0,Diesel,72900.0,Audi,A5,190.0,Automatyczna,Front,4.0,5.0,Coupe,Czarny,Polska,Tak,Używane
2013,198000.0,Diesel,88900.0,Audi,Q5,177.0,Automatyczna,4X4,4.947841306884481,5.0,SUV,Czarny,Niemcy,Tak,Używane
2002,348528.0,Diesel,19999.0,Audi,A4,130.0,Manualna,Front,4.0,7.0,Kombi,Inny kolor,Polska,Nie,Używane
2010,368000.0,Diesel,32900.0,Audi,A4,143.0,Manualna,Front,4.947841306884481,6.0,Kombi,Czarny,Polska,Nie,Używane
2011,172300.0,Diesel,30500.0,Audi,A3,105.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Biały,Polska,Nie,Używane
2014,251000.0,Diesel,49999.0,Audi,A4,204.0,Automatyczna,Front,4.0,5.0,Kombi,Granatowy,Niemcy,Nie,Używane
2014,251000.0,Diesel,49999.0,Audi,A4,204.0,Automatyczna,Front,4.0,5.0,Kombi,Granatowy,Niemcy,Nie,Używane
2007,208300.0,Benzyna,30666.0,Audi,A4,163.0,Manualna,4X4,4.947841306884481,7.473995451099318,Sedan,Niebieski,Niemcy,Tak,Używane
2016,132000.0,Benzyna,90500.0,Audi,A4,252.0,Automatyczna,4X4,5.0,7.0,Sedan,Srebrny,Polska,Nie,Używane
2021,34699.0,Diesel,399900.0,Audi,A8,286.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Szary,Polska,Tak,Używane
2021,67639.0,Diesel,279900.0,Audi,A6,286.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Niebieski,Niemcy,Tak,Używane
2013,280000.0,Diesel,69500.0,Audi,A6,204.0,Automatyczna,4X4,5.0,6.0,Kombi,Czarny,Niemcy,Nie,Używane
2011,255020.0,Diesel,55000.0,Audi,A6,177.0,Manualna,Front,4.0,6.0,Kombi,Czarny,Niemcy,Tak,Używane
2010,220000.0,Diesel,45999.0,Audi,A5,170.0,Manualna,Front,4.4,6.2,Kompakt,Czarny,Polska,Nie,Używane
2023,1.0,Benzyna,322661.0,Audi,A7,265.0,Automatyczna,4X4,4.947841306884481,8.0,Sedan,Szary,Polska,Tak,Nowe
2008,189990.0,Benzyna,27400.0,Audi,A4,160.0,Manualna,Front,5.8,9.6,Kombi,Szary,Niemcy,Tak,Używane
2017,118200.0,Diesel,89999.0,Audi,A4,150.0,Automatyczna,Front,4.947841306884481,4.0,Sedan,Niebieski,Polska,Tak,Używane
2024,1.0,Benzyna,188133.0,Audi,Q3,150.0,Automatyczna,Front,4.947841306884481,6.0,SUV,Biały,Polska,Tak,Nowe
2010,290000.0,Diesel,31999.0,Audi,A3,140.0,Manualna,Front,4.947841306884481,5.5,Kompakt,Inny kolor,Niemcy,Nie,Używane
2013,203000.0,Benzyna,49900.0,Audi,A6,211.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Szary,Polska,Nie,Używane
2013,179000.0,Benzyna,74000.0,Audi,A6,310.0,Automatyczna,4X4,6.0,10.0,Sedan,Czarny,Stany Zjednoczone,Nie,Używane
2024,10.0,Benzyna,725000.0,Audi,R8,570.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Coupe,Czarny,Polska,Nie,Używane
2018,205400.0,Diesel,77900.0,Audi,A4,190.0,Automatyczna,Front,4.1,4.9,Kombi,Czarny,Polska,Nie,Używane
2017,204000.0,Diesel,130000.0,Audi,A7,326.0,Automatyczna,4X4,5.0,7.0,Kompakt,Biały,Polska,Tak,Używane
2016,230000.0,Diesel,69000.0,Audi,A4,150.0,Manualna,Front,3.0,4.0,Kombi,Biały,Belgia,Tak,Używane
2020,24084.0,Elektryczny,246000.0,Audi,e-tron,314.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Biały,Polska,Tak,Używane
2019,95500.0,Diesel,300000.0,Audi,Q8,286.0,Automatyczna,4X4,6.0,8.0,SUV,Czarny,Polska,Tak,Używane
2009,243000.0,Diesel,35500.0,Audi,A4,143.0,Automatyczna,Front,4.947841306884481,5.0,Kombi,Inny kolor,Niemcy,Tak,Używane
2013,303000.0,Diesel,84255.0,Audi,A6 Allroad,313.0,Automatyczna,4X4,6.0,7.0,Kombi,Brązowy,Polska,Nie,Używane
2004,263645.0,Diesel,15000.0,Audi,A4,115.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Czarny,Polska,Tak,Używane
2012,173414.0,Benzyna,66000.0,Audi,Q3,211.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Beżowy,Polska,Nie,Używane
2012,309000.0,Diesel,33000.0,Audi,A4,143.0,Manualna,Front,4.0,5.0,Kombi,Granatowy,Polska,Nie,Używane
2017,204685.0,Diesel,124900.0,Audi,A5,190.0,Automatyczna,4X4,4.947841306884481,5.2,Sedan,Czarny,Niemcy,Tak,Używane
2011,173900.0,Diesel,52900.0,Audi,Q5,170.0,Manualna,4X4,5.0,7.0,SUV,Czarny,Polska,Nie,Używane
2012,235000.0,Benzyna,57800.0,Audi,A6,310.0,Automatyczna,4X4,6.0,10.0,Sedan,Biały,Polska,Tak,Używane
2023,20000.0,Diesel,215250.0,Audi,Q5,204.0,Automatyczna,4X4,4.0,6.0,SUV,Niebieski,Niemcy,Tak,Używane
2014,193916.0,Benzyna,69777.0,Audi,A5,170.0,Manualna,Front,4.9,7.5,Sedan,Czarny,Niemcy,Tak,Używane
2021,47000.0,Diesel,68500.0,Audi,A4,163.0,Automatyczna,Rear,4.947841306884481,7.473995451099318,Kombi,Szary,Polska,Nie,Używane
2019,107000.0,Diesel,280000.0,Audi,A8,286.0,Automatyczna,4X4,5.0,8.0,Sedan,Czarny,Polska,Tak,Używane
2014,184275.0,Diesel,35900.0,Audi,A4,150.0,Automatyczna,Front,4.947841306884481,7.473995451099318,Kombi,Szary,Francja,Nie,Używane
2016,181000.0,Diesel,72800.0,Audi,A4,150.0,Manualna,Front,4.947841306884481,5.0,Kombi,Czarny,Polska,Tak,Używane
2018,75000.0,Diesel,205000.0,Audi,A6,286.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Biały,Niemcy,Tak,Używane
2000,280000.0,Benzyna+LPG,9900.0,Audi,A4,130.0,Manualna,Front,6.0,11.0,Sedan,Srebrny,Polska,Nie,Używane
2014,218000.0,Benzyna,88000.0,Audi,SQ5,354.0,Automatyczna,4X4,6.0,10.0,SUV,Czarny,Polska,Nie,Używane
2005,266586.0,Benzyna+LPG,18000.0,Audi,A4,102.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Srebrny,Polska,Nie,Używane
2010,350000.0,Diesel,67200.0,Audi,A7,245.0,Automatyczna,Front,4.947841306884481,7.0,Kompakt,Czarny,Polska,Nie,Używane
2004,179255.0,Benzyna,12500.0,Audi,A3,115.0,Manualna,Front,5.0,8.0,Kompakt,Czarny,Polska,Nie,Używane
2014,188000.0,Benzyna,69500.0,Audi,Q5,224.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Szary,Stany Zjednoczone,Nie,Używane
2015,168500.0,Benzyna,74600.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,7.1,Kombi,Szary,Polska,Tak,Używane
2000,289501.0,Benzyna,6500.0,Audi,A3,102.0,Manualna,Front,4.947841306884481,7.473995451099318,Kompakt,Srebrny,Polska,Nie,Używane
2018,34000.0,Benzyna,110700.0,Audi,Q3,149.0,Automatyczna,4X4,4.947841306884481,7.0,SUV,Biały,Polska,Nie,Używane
2012,263000.0,Diesel,69900.0,Audi,A6,245.0,Automatyczna,4X4,5.2,7.2,Kombi,Szary,Niemcy,Tak,Używane
2002,300122.0,Diesel,9700.0,Audi,A3,140.0,Manualna,Front,4.0,7.0,Kompakt,Srebrny,Niemcy,Nie,Używane
2022,13000.0,Benzyna,595000.0,Audi,RS6,600.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Kombi,Czarny,Polska,Tak,Używane
2012,191707.0,Diesel,61700.0,Audi,A4,245.0,Automatyczna,4X4,5.0,7.0,Kombi,Czerwony,Polska,Tak,Używane
2022,18000.0,Elektryczny,340000.0,Audi,e-tron,408.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Szary,Polska,Tak,Używane
2004,362100.0,Diesel,18900.0,Audi,A4,130.0,Manualna,Front,4.947841306884481,8.0,Kombi,Czarny,Niemcy,Tak,Używane
2023,,Elektryczny,386200.0,Audi,e-tron,313.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Biały,Polska,Tak,Nowe
2020,90000.0,Diesel,280000.0,Audi,A6,286.0,Automatyczna,4X4,4.0,7.0,Sedan,Szary,Polska,Tak,Używane
2023,,Elektryczny,355644.0,Audi,e-tron,313.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,SUV,Niebieski,Polska,Tak,Nowe
2006,272000.0,Benzyna+LPG,22000.0,Audi,A4,130.0,Manualna,Front,6.0,11.0,Kombi,Srebrny,Niemcy,Nie,Używane
2014,170000.0,Benzyna,125000.0,Audi,RS5,450.0,Automatyczna,4X4,8.5,14.6,Kabriolet,Czarny,Polska,Nie,Używane
2013,279000.0,Diesel,69500.0,Audi,A6,204.0,Automatyczna,4X4,5.1,6.8,Kombi,Czarny,Niemcy,Tak,Używane
2016,157000.0,Benzyna+LPG,105000.0,Audi,Q5,224.0,Automatyczna,4X4,5.0,8.0,SUV,Czarny,Stany Zjednoczone,Nie,Używane
2018,174000.0,Diesel,119900.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,5.0,Sedan,Czarny,Polska,Tak,Używane
2015,207000.0,Diesel,75700.0,Audi,A6,190.0,Automatyczna,Front,4.947841306884481,5.3,Kombi,Biały,Polska,Nie,Używane
2015,259014.0,Diesel,45900.0,Audi,A4,136.0,Manualna,Front,3.0,4.0,Kombi,Czarny,Niemcy,Tak,Używane
1999,299113.0,Benzyna,4500.0,Audi,A6,125.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Czarny,Niemcy,Nie,Używane
2017,195000.0,Benzyna,174900.0,Audi,A8,460.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Biały,Polska,Tak,Używane
2021,140520.0,Diesel,129900.0,Audi,A5,204.0,Automatyczna,Front,4.947841306884481,5.0,Sedan,Czarny,Polska,Nie,Używane
1999,299113.0,Benzyna,4500.0,Audi,A6,125.0,Manualna,Front,4.947841306884481,7.473995451099318,Sedan,Czarny,Niemcy,Nie,Używane
2017,195000.0,Benzyna,174900.0,Audi,A8,460.0,Automatyczna,4X4,4.947841306884481,7.473995451099318,Sedan,Biały,Polska,Tak,Używane
2021,140520.0,Diesel,129900.0,Audi,A5,204.0,Automatyczna,Front,4.947841306884481,5.0,Sedan,Czarny,Polska,Nie,Używane
2010,164000.0,Diesel,63900.0,Audi,Q5,170.0,Manualna,4X4,5.0,7.0,SUV,Inny kolor,Polska,Nie,Używane
2001,223547.0,Benzyna+LPG,34900.0,Audi,S6,340.0,Automatyczna,4X4,10.0,20.0,Kombi,Srebrny,Szwajcaria,Nie,Używane
2008,330000.0,Diesel,23000.0,Audi,A4,136.0,Manualna,Front,3.0,5.0,Sedan,Błękitny,Belgia,Nie,Używane
2016,266100.0,Diesel,64400.0,Audi,A4,150.0,Automatyczna,Front,4.947841306884481,4.0,Kombi,Szary,Polska,Nie,Używane
2014,158000.0,Diesel,70000.0,Audi,Q3,140.0,Automatyczna,4X4,4.947841306884481,6.0,SUV,Biały,Polska,Nie,Używane
2022,39000.0,Diesel,285900.0,Audi,A8,286.0,Automatyczna,4X4,5.0,8.0,Sedan,Czarny,Polska,Nie,Używane
2011,350000.0,Diesel,29900.0,Audi,A3,140.0,Manualna,4X4,4.2,6.3,Kompakt,Brązowy,Polska,Nie,Używane
2009,330000.0,Diesel,25999.0,Audi,A4,143.0,Automatyczna,Front,4.947841306884481,5.0,Kombi,Szary,Polska,Nie,Używane
2019,80100.0,Diesel,319900.0,Audi,Q8,286.0,Automatyczna,4X4,6.0,8.0,SUV,Biały,Polska,Tak,Używane
2019,68500.0,Benzyna,180000.0,Audi,RS3,400.0,Automatyczna,4X4,6.0,11.0,Auta małe,Szary,Polska,Tak,Używane
2003,136123.0,Benzyna,22900.0,Audi,A4,163.0,Manualna,Front,6.0,11.0,Sedan,Niebieski,Niemcy,Tak,Używane
2011,323000.0,Diesel,59600.0,Audi,A6,245.0,Automatyczna,4X4,4.947841306884481,7.2,Sedan,Czarny,Polska,Nie,Używane
2007,281000.0,Diesel,17400.0,Audi,A3,140.0,Manualna,Front,4.0,7.0,Kompakt,Granatowy,Niemcy,Nie,Używane
2016,167000.0,Diesel,73000.0,Audi,A5,150.0,Manualna,Front,3.9,5.4,Coupe,Biały,Polska,Tak,Używane
